Customer ID,First Date,Last Date,Customer Tenure,Recency,Frequency,Monetary,Total Quantity,First Order Revenue,Avg Days Between Orders,First Order Quantity,Average Order Value,Customer Lifetime Value,Repeat Purchase Customer,Relative Repeat Rate,Churn Likelihood,Average Basket Size,Customer Segment
1974,2010-05-20,2013-07-28,3,156,4,2193.18,48,102.4,388,5,548.295,6579.539999999999,1,0.14814814814814814,0.4273972602739726,12.0,High Value
1975,2013-07-28,2013-09-23,0,99,6,2700.8500000000004,57,155.61,3,13,450.1416666666667,0.0,1,0.2222222222222222,0.27123287671232876,9.5,Low Value
1976,2010-09-23,2013-06-02,2,212,4,1369.97,37,567.84,325,8,342.4925,2739.94,1,0.14814814814814814,0.5808219178082191,9.25,Medium Value
1978,2012-12-13,2012-12-13,0,383,2,6227.61,9,6166.860000000001,0,7,3113.805,0.0,1,0.07407407407407407,1.0493150684931507,4.5,Low Value
1979,2010-05-11,2013-04-16,2,259,6,697.9,44,83.96,214,4,116.31666666666666,1395.8,1,0.2222222222222222,0.7095890410958904,7.333333333333333,Medium Value
1980,2011-04-07,2012-11-16,1,410,4,10211.6,75,37.88,196,2,2552.9,10211.6,1,0.14814814814814814,1.1232876712328768,18.75,High Value
1981,2011-04-07,2011-04-07,0,999,1,31.83,10,29.8,0,10,31.83,0.0,0,0.037037037037037035,2.736986301369863,10.0,Low Value
1983,2013-04-28,2013-11-24,0,37,3,622.56,24,15.18,105,2,207.51999999999998,0.0,1,0.1111111111111111,0.10136986301369863,8.0,Low Value
1984,2010-11-16,2013-11-24,3,37,2,1569.37,49,280.06,1104,38,784.685,4708.11,1,0.07407407407407407,0.10136986301369863,24.5,Medium Value
1986,2010-06-11,2012-07-23,2,526,4,864.75,51,352.13,257,23,216.1875,1729.5,1,0.14814814814814814,1.441095890410959,12.75,Medium Value
1988,2010-03-01,2012-07-25,2,524,2,1104.03,13,62.94,877,3,552.015,2208.06,1,0.07407407407407407,1.4356164383561645,6.5,Medium Value
1989,2010-01-21,2013-08-30,3,123,7,4177.01,80,2847.84,219,8,596.7157142857143,12531.03,1,0.25925925925925924,0.336986301369863,11.428571428571429,High Value
1990,2012-05-27,2013-03-03,0,303,4,1194.56,56,341.80999999999995,93,19,298.64,0.0,1,0.14814814814814814,0.8301369863013699,14.0,Low Value
1991,2010-08-22,2013-04-25,2,250,3,1070.25,44,862.1999999999999,481,18,356.75,2140.5,1,0.1111111111111111,0.684931506849315,14.666666666666666,Medium Value
1993,2011-04-15,2012-07-31,1,518,2,453.89,8,193.95000000000002,473,3,226.945,453.89,1,0.07407407407407407,1.4191780821917808,4.0,Medium Value
1994,2011-07-15,2013-12-03,2,28,7,4767.9,99,68.31,136,9,681.1285714285714,9535.8,1,0.25925925925925924,0.07671232876712329,14.142857142857142,High Value
1995,2012-10-06,2012-10-06,0,451,1,248.56,16,240.16,0,16,248.56,0.0,0,0.037037037037037035,1.2356164383561643,16.0,Low Value
1997,2010-01-25,2013-11-04,3,57,4,1192.68,13,503.96,459,4,298.17,3578.04,1,0.14814814814814814,0.15616438356164383,3.25,Medium Value
1998,2010-03-12,2013-08-09,3,144,7,4908.67,139,13.26,207,3,701.2385714285714,14726.01,1,0.25925925925925924,0.39452054794520547,19.857142857142858,High Value
1999,2011-01-11,2013-10-18,2,74,19,69728.34,948,922.72,41,73,3669.912631578947,139456.68,1,0.7037037037037037,0.20273972602739726,49.89473684210526,High Value
2000,2011-03-05,2011-03-05,0,1032,2,2402.01,25,227.52,0,18,1201.005,0.0,1,0.07407407407407407,2.8273972602739725,12.5,Low Value
2001,2011-01-11,2013-12-21,2,10,7,8594.99,44,103.92,179,4,1227.8557142857142,17189.98,1,0.25925925925925924,0.0273972602739726,6.285714285714286,High Value
2002,2011-10-18,2013-10-18,2,74,3,1777.31,30,40.96,365,1,592.4366666666666,3554.62,1,0.1111111111111111,0.20273972602739726,10.0,Medium Value
2004,2010-10-17,2013-11-12,3,49,7,7468.490000000001,56,42.400000000000006,187,10,1066.927142857143,22405.47,1,0.25925925925925924,0.13424657534246576,8.0,High Value
2006,2010-05-09,2013-08-01,3,152,12,5841.66,97,86.7,98,15,486.805,17524.98,1,0.4444444444444444,0.41643835616438357,8.083333333333334,High Value
2007,2011-04-09,2013-11-24,2,37,12,8269.289999999999,164,9.78,77,1,689.1075,16538.579999999998,1,0.4444444444444444,0.10136986301369863,13.666666666666666,High Value
2009,2013-04-18,2013-04-18,0,257,1,14.79,1,8.6,0,1,14.79,0.0,0,0.037037037037037035,0.7041095890410959,1.0,Low Value
2010,2013-02-10,2013-04-18,0,257,4,3726.06,36,2690.9700000000003,-23,3,931.515,0.0,1,0.14814814814814814,0.7041095890410959,9.0,Low Value
2011,2010-06-18,2013-12-06,3,25,7,6240.98,76,41.92,161,4,891.5685714285713,18722.94,1,0.25925925925925924,0.0684931506849315,10.857142857142858,High Value
2012,2011-01-14,2013-12-06,2,25,4,4712.450000000001,42,1799.91,352,9,1178.1125000000002,9424.900000000001,1,0.14814814814814814,0.0684931506849315,10.5,High Value
2014,2010-03-22,2011-02-03,0,1062,4,579.91,25,157.92,106,4,144.9775,0.0,1,0.14814814814814814,2.9095890410958902,6.25,Low Value
2015,2011-04-12,2011-04-12,0,994,2,399.62,29,188.7,0,15,199.81,0.0,1,0.07407407407407407,2.723287671232877,14.5,Low Value
2017,2011-05-13,2013-09-04,2,118,5,1017.67,71,88.06,211,17,203.534,2035.34,1,0.18518518518518517,0.3232876712328767,14.2,Medium Value
2018,2011-02-19,2013-09-04,2,118,7,2277.48,56,34.54,124,1,325.3542857142857,4554.96,1,0.25925925925925924,0.3232876712328767,8.0,Medium Value
2019,2012-01-12,2013-11-15,1,46,6,4087.09,83,1099.8899999999999,123,11,681.1816666666667,4087.09,1,0.2222222222222222,0.12602739726027398,13.833333333333334,Medium Value
2020,2010-02-13,2011-10-22,1,801,4,12040.71,60,1330.78,205,11,3010.1775,12040.71,1,0.14814814814814814,2.1945205479452055,15.0,High Value
2021,2011-06-17,2013-12-21,2,10,6,1814.29,37,28.799999999999997,167,10,302.38166666666666,3628.58,1,0.2222222222222222,0.0273972602739726,6.166666666666667,Medium Value
2023,2011-09-20,2013-09-16,1,106,5,3143.81,73,1799.8,181,20,628.762,3143.81,1,0.18518518518518517,0.29041095890410956,14.6,Medium Value
2025,2011-01-20,2013-02-18,2,316,7,527.25,46,10.5,126,5,75.32142857142857,1054.5,1,0.25925925925925924,0.8657534246575342,6.571428571428571,Medium Value
2026,2012-02-20,2013-12-27,1,4,3,1706.0499999999997,30,22.01,338,1,568.6833333333333,1706.0499999999997,1,0.1111111111111111,0.010958904109589041,10.0,Medium Value
2027,2011-01-20,2011-01-20,0,1076,1,75.88,6,26.880000000000003,0,6,75.88,0.0,0,0.037037037037037035,2.947945205479452,6.0,Low Value
2029,2013-09-18,2013-09-18,0,104,1,131.04,14,122.5,0,14,131.04,0.0,0,0.037037037037037035,0.28493150684931506,14.0,Low Value
2030,2010-09-17,2010-09-18,0,1200,3,5815.27,45,1935.52,0,16,1938.4233333333334,0.0,1,0.1111111111111111,3.287671232876712,15.0,Low Value
2032,2011-09-14,2011-09-14,0,839,1,1024.17,21,1020.18,0,21,1024.17,0.0,0,0.037037037037037035,2.2986301369863016,21.0,Low Value
2033,2011-03-01,2012-03-26,1,645,8,3007.29,48,458.82,55,9,375.91125,3007.29,1,0.2962962962962963,1.7671232876712328,6.0,Medium Value
2034,2011-10-31,2013-12-05,2,26,6,4308.68,83,88.38,153,18,718.1133333333333,8617.36,1,0.2222222222222222,0.07123287671232877,13.833333333333334,High Value
2035,2010-11-18,2013-01-18,2,347,3,439.64,32,37.800000000000004,396,20,146.54666666666665,879.28,1,0.1111111111111111,0.9506849315068493,10.666666666666666,Medium Value
2037,2010-12-03,2013-01-05,2,360,3,1169.92,13,295.92,382,4,389.97333333333336,2339.84,1,0.1111111111111111,0.9863013698630136,4.333333333333333,Medium Value
2038,2010-04-21,2013-08-21,3,132,2,2424.02,17,286.93,1218,7,1212.01,7272.0599999999995,1,0.07407407407407407,0.36164383561643837,8.5,High Value
2039,2011-04-27,2013-05-22,2,223,5,2338.75,40,92.19,189,3,467.75,4677.5,1,0.18518518518518517,0.6109589041095891,8.0,Medium Value
2041,2013-07-16,2013-10-28,0,64,4,3640.73,27,735.84,34,16,910.1825,0.0,1,0.14814814814814814,0.17534246575342466,6.75,Low Value
2042,2013-05-20,2013-09-13,0,109,2,313.01,22,91.1,116,10,156.505,0.0,1,0.07407407407407407,0.29863013698630136,11.0,Low Value
2044,2010-06-24,2013-12-09,3,22,3,4671.11,29,125.94,632,6,1557.0366666666666,14013.329999999998,1,0.1111111111111111,0.06027397260273973,9.666666666666666,High Value
2046,2010-12-12,2012-05-25,1,585,7,18664.42,80,29.96,88,7,2666.345714285714,18664.42,1,0.25925925925925924,1.6027397260273972,11.428571428571429,High Value
2047,2013-12-20,2013-12-20,0,11,1,2122.54,23,2092.54,0,23,2122.54,0.0,0,0.037037037037037035,0.030136986301369864,23.0,Low Value
2048,2011-02-14,2013-08-06,2,147,7,7800.32,74,461.92999999999995,150,7,1114.3314285714284,15600.64,1,0.25925925925925924,0.40273972602739727,10.571428571428571,High Value
2049,2010-12-21,2012-02-09,1,691,3,516.4,52,290.32,207,19,172.13333333333333,516.4,1,0.1111111111111111,1.893150684931507,17.333333333333332,Medium Value
2050,2012-06-09,2013-12-20,1,11,4,2809.57,62,27.15,186,5,702.3925,2809.57,1,0.14814814814814814,0.030136986301369864,15.5,Medium Value
2052,2010-08-19,2013-10-21,3,71,5,1680.31,67,413.14,289,13,336.062,5040.93,1,0.18518518518518517,0.19452054794520549,13.4,Medium Value
2053,2011-05-09,2013-11-15,2,46,6,5040.08,58,58.67999999999999,184,12,840.0133333333333,10080.16,1,0.2222222222222222,0.12602739726027398,9.666666666666666,High Value
2055,2012-04-20,2013-05-21,1,224,2,519.84,22,388.35999999999996,396,7,259.92,519.84,1,0.07407407407407407,0.6136986301369863,11.0,Medium Value
2056,2013-08-12,2013-08-12,0,141,2,1068.01,18,842.94,0,3,534.005,0.0,1,0.07407407407407407,0.3863013698630137,9.0,Low Value
2058,2010-08-13,2013-09-24,3,98,6,4007.6600000000003,44,29.900000000000002,200,5,667.9433333333334,12022.980000000001,1,0.2222222222222222,0.2684931506849315,7.333333333333333,High Value
2059,2010-07-17,2013-05-23,2,222,5,2032.8999999999999,46,370.24,260,13,406.58,4065.7999999999997,1,0.18518518518518517,0.6082191780821918,9.2,Medium Value
2061,2010-01-29,2011-07-23,1,892,5,3031.95,43,240.98,135,1,606.39,3031.95,1,0.18518518518518517,2.4438356164383563,8.6,Medium Value
2062,2010-01-29,2013-02-07,3,327,8,26666.399999999998,99,4209.8,157,10,3333.2999999999997,79999.2,1,0.2962962962962963,0.8958904109589041,12.375,High Value
2063,2010-08-05,2013-11-17,3,44,7,2408.82,91,300.97,200,1,344.1171428571429,7226.460000000001,1,0.25925925925925924,0.12054794520547946,13.0,High Value
2065,2012-07-15,2012-07-15,0,534,1,51.29,5,42.300000000000004,0,5,51.29,0.0,0,0.037037037037037035,1.463013698630137,5.0,Low Value
2066,2010-03-26,2013-11-04,3,57,7,1642.85,46,146.23000000000002,217,7,234.69285714285712,4928.549999999999,1,0.25925925925925924,0.15616438356164383,6.571428571428571,Medium Value
2067,2011-04-20,2012-07-15,1,534,7,4669.78,58,59.88,36,6,667.1114285714285,4669.78,1,0.25925925925925924,1.463013698630137,8.285714285714286,Medium Value
2069,2010-12-01,2013-11-24,2,37,5,3261.7400000000002,105,122.94,272,3,652.3480000000001,6523.4800000000005,1,0.18518518518518517,0.10136986301369863,21.0,High Value
2070,2010-11-16,2012-03-24,1,647,2,263.78,18,179.95000000000002,494,5,131.89,263.78,1,0.07407407407407407,1.7726027397260273,9.0,Medium Value
2071,2010-01-08,2010-11-16,0,1141,3,2765.12,54,1402.54,156,23,921.7066666666666,0.0,1,0.1111111111111111,3.126027397260274,18.0,Low Value
2072,2010-01-08,2013-06-16,3,198,5,4188.38,64,237.13000000000002,313,23,837.676,12565.14,1,0.18518518518518517,0.5424657534246575,12.8,High Value
2073,2010-07-10,2013-08-26,3,127,6,2709.4700000000003,86,1750.38,219,6,451.5783333333334,8128.410000000001,1,0.2222222222222222,0.34794520547945207,14.333333333333334,High Value
2075,2011-02-21,2013-08-14,2,139,4,244.71,39,19.8,301,10,61.1775,489.42,1,0.14814814814814814,0.38082191780821917,9.75,Medium Value
2077,2011-12-28,2011-12-28,0,734,1,73.54,10,64.80000000000001,0,10,73.54,0.0,0,0.037037037037037035,2.010958904109589,10.0,Low Value
2078,2011-12-28,2011-12-28,0,734,1,115.97,3,62.94,0,3,115.97,0.0,0,0.037037037037037035,2.010958904109589,3.0,Low Value
2079,2012-12-22,2012-12-22,0,374,1,156.26,13,150.54,0,13,156.26,0.0,0,0.037037037037037035,1.0246575342465754,13.0,Low Value
2080,2011-12-28,2011-12-28,0,734,1,103.37,15,98.1,0,15,103.37,0.0,0,0.037037037037037035,2.010958904109589,15.0,Low Value
2081,2010-03-07,2013-10-18,3,74,6,1397.0,41,8.879999999999999,264,6,232.83333333333334,4191.0,1,0.2222222222222222,0.20273972602739726,6.833333333333333,Medium Value
2082,2011-03-25,2013-05-08,2,237,6,14839.25,87,443.92,155,4,2473.2083333333335,29678.5,1,0.2222222222222222,0.6493150684931507,14.5,High Value
2084,2012-07-19,2012-07-19,0,530,1,173.4,3,154.95,0,3,173.4,0.0,0,0.037037037037037035,1.452054794520548,3.0,Low Value
2085,2011-08-20,2012-10-19,1,438,3,3992.46,26,614.9499999999999,213,5,1330.82,3992.46,1,0.1111111111111111,1.2,8.666666666666666,Medium Value
2087,2011-12-19,2013-10-09,1,83,6,2973.41,68,391.93,132,7,495.5683333333333,2973.41,1,0.2222222222222222,0.2273972602739726,11.333333333333334,Medium Value
2088,2011-12-28,2013-10-23,1,69,3,649.9699999999999,32,527.92,332,8,216.65666666666664,649.9699999999999,1,0.1111111111111111,0.18904109589041096,10.666666666666666,Medium Value
2089,2010-12-30,2013-09-19,2,103,7,14350.130000000001,77,647.02,165,17,2050.0185714285717,28700.260000000002,1,0.25925925925925924,0.2821917808219178,11.0,High Value
2090,2012-05-22,2013-12-29,1,2,2,6823.5,33,172.5,586,15,3411.75,6823.5,1,0.07407407407407407,0.005479452054794521,16.5,High Value
2092,2011-07-10,2013-07-14,2,170,5,1385.92,44,9.38,147,1,277.184,2771.84,1,0.18518518518518517,0.4657534246575342,8.8,Medium Value
2094,2010-05-08,2013-01-10,2,355,5,9371.04,63,8019.6,244,20,1874.208,18742.08,1,0.18518518518518517,0.9726027397260274,12.6,High Value
2095,2013-09-25,2013-09-25,0,97,1,409.21,19,406.21999999999997,0,19,409.21,0.0,0,0.037037037037037035,0.26575342465753427,19.0,Low Value
2097,2010-04-18,2010-04-18,0,1353,1,1211.06,4,1203.88,0,4,1211.06,0.0,0,0.037037037037037035,3.706849315068493,4.0,Low Value
2098,2010-04-18,2011-01-15,0,1081,2,429.57,13,398.9,272,10,214.785,0.0,1,0.07407407407407407,2.9616438356164383,6.5,Low Value
2099,2010-08-01,2012-02-26,1,674,8,2566.5499999999997,70,87.36,82,6,320.81874999999997,2566.5499999999997,1,0.2962962962962963,1.8465753424657534,8.75,Medium Value
2100,2011-12-22,2013-07-24,1,160,3,6433.23,40,345.78,290,17,2144.41,6433.23,1,0.1111111111111111,0.4383561643835616,13.333333333333334,High Value
2101,2012-12-02,2013-11-22,0,39,4,910.91,40,163.84,118,8,227.7275,0.0,1,0.14814814814814814,0.10684931506849316,10.0,Low Value
2103,2012-02-08,2013-11-12,1,49,2,362.75,26,40.589999999999996,643,11,181.375,362.75,1,0.07407407407407407,0.13424657534246576,13.0,Medium Value
2104,2013-11-12,2013-11-12,0,49,1,80.3,5,72.9,0,5,80.3,0.0,0,0.037037037037037035,0.13424657534246576,5.0,Low Value
2105,2011-09-26,2013-10-12,2,80,6,5134.589999999999,74,1910.37,149,21,855.7649999999999,10269.179999999998,1,0.2222222222222222,0.2191780821917808,12.333333333333334,High Value
2106,2011-05-14,2011-05-14,0,962,2,1407.03,24,821.8799999999999,0,6,703.515,0.0,1,0.07407407407407407,2.6356164383561644,12.0,Low Value
2107,2010-06-12,2013-12-28,3,3,22,85818.34999999999,992,9599.52,61,24,3900.8340909090907,257455.05,1,0.8148148148148148,0.00821917808219178,45.09090909090909,High Value
2108,2010-06-12,2013-09-14,3,108,7,20722.04,84,32.400000000000006,182,5,2960.2914285714287,62166.12,1,0.25925925925925924,0.2958904109589041,12.0,High Value
2109,2012-07-19,2012-07-19,0,530,1,184.86,14,181.72,0,14,184.86,0.0,0,0.037037037037037035,1.452054794520548,14.0,Low Value
2110,2012-03-07,2013-12-28,1,3,5,683.06,63,97.2,165,15,136.612,683.06,1,0.18518518518518517,0.00821917808219178,12.6,Medium Value
2111,2011-12-10,2013-09-09,1,113,6,714.6899999999999,57,4.13,127,1,119.115,714.6899999999999,1,0.2222222222222222,0.3095890410958904,9.5,Medium Value
2112,2011-09-29,2012-06-05,0,574,3,1908.63,40,1637.46,125,18,636.21,0.0,1,0.1111111111111111,1.5726027397260274,13.333333333333334,Low Value
2114,2010-03-26,2012-04-19,2,621,6,845.2,48,66.8,151,10,140.86666666666667,1690.4,1,0.2222222222222222,1.7013698630136986,8.0,Medium Value
2115,2010-10-29,2012-04-25,1,615,3,1634.96,31,1343.3,272,14,544.9866666666667,1634.96,1,0.1111111111111111,1.6849315068493151,10.333333333333334,Medium Value
2117,2010-10-20,2010-10-20,0,1168,2,8720.71,38,6419.6,0,20,4360.355,0.0,1,0.07407407407407407,3.2,19.0,Low Value
2118,2011-11-25,2013-06-27,1,187,8,3476.37,74,1239.3799999999999,82,31,434.54625,3476.37,1,0.2962962962962963,0.5123287671232877,9.25,Medium Value
2119,2012-06-14,2013-11-04,1,57,3,1656.38,18,914.8799999999999,254,6,552.1266666666667,1656.38,1,0.1111111111111111,0.15616438356164383,6.0,Medium Value
2121,2011-05-25,2012-09-05,1,482,2,1167.27,11,561.96,469,2,583.635,1167.27,1,0.07407407407407407,1.3205479452054794,5.5,Medium Value
2122,2010-01-02,2012-07-09,2,540,7,6659.26,61,809.7,153,10,951.3228571428572,13318.52,1,0.25925925925925924,1.4794520547945205,8.714285714285714,High Value
2123,2012-03-09,2013-08-04,1,149,2,20.669999999999998,2,5.78,513,1,10.334999999999999,20.669999999999998,1,0.07407407407407407,0.40821917808219177,1.0,Medium Value
2124,2010-01-07,2013-06-11,3,203,5,3844.9500000000003,69,587.47,312,13,768.99,11534.85,1,0.18518518518518517,0.5561643835616439,13.8,High Value
2125,2012-12-18,2012-12-18,0,378,1,84.15,11,78.1,0,11,84.15,0.0,0,0.037037037037037035,1.0356164383561643,11.0,Low Value
2127,2010-03-18,2013-03-07,2,299,3,1459.9099999999999,24,35.88,542,6,486.6366666666666,2919.8199999999997,1,0.1111111111111111,0.8191780821917808,8.0,Medium Value
2129,2011-12-12,2011-12-12,0,750,1,352.28,15,344.7,0,15,352.28,0.0,0,0.037037037037037035,2.0547945205479454,15.0,Low Value
2130,2011-12-14,2011-12-14,0,748,5,500.97,57,104.75,0,5,100.194,0.0,1,0.18518518518518517,2.0493150684931507,11.4,Low Value
2131,2010-03-07,2013-11-01,3,60,6,6214.530000000001,48,301.96,267,2,1035.755,18643.590000000004,1,0.2222222222222222,0.1643835616438356,8.0,High Value
2132,2010-10-01,2013-10-01,3,91,7,1629.8799999999999,57,334.62,141,11,232.83999999999997,4889.639999999999,1,0.25925925925925924,0.2493150684931507,8.142857142857142,Medium Value
2133,2012-09-12,2013-02-03,0,331,6,1134.59,57,279.8,28,20,189.09833333333333,0.0,1,0.2222222222222222,0.9068493150684932,9.5,Low Value
2135,2010-06-08,2010-06-08,0,1302,1,617.38,21,608.79,0,21,617.38,0.0,0,0.037037037037037035,3.5671232876712327,21.0,Low Value
2137,2010-01-31,2013-07-15,3,169,2,227.24,17,62.82000000000001,1261,9,113.62,681.72,1,0.07407407407407407,0.46301369863013697,8.5,Medium Value
2138,2011-06-19,2013-04-04,1,271,5,280.40999999999997,42,33.04,163,8,56.081999999999994,280.40999999999997,1,0.18518518518518517,0.7424657534246575,8.4,Medium Value
2139,2010-04-16,2013-07-15,3,169,5,7504.4,48,5100.28,257,2,1500.8799999999999,22513.199999999997,1,0.18518518518518517,0.46301369863013697,9.6,High Value
2141,2010-08-18,2013-07-06,2,178,8,11489.24,47,16.32,150,3,1436.155,22978.48,1,0.2962962962962963,0.4876712328767123,5.875,High Value
2142,2011-01-25,2011-01-25,0,1071,1,380.98,3,360.99,0,3,380.98,0.0,0,0.037037037037037035,2.9342465753424656,3.0,Low Value
2143,2010-06-13,2013-01-05,2,360,3,3115.4800000000005,39,205.79999999999998,468,12,1038.4933333333336,6230.960000000001,1,0.1111111111111111,0.9863013698630136,13.0,High Value
2145,2010-10-02,2010-10-02,0,1186,1,237.47,11,223.08,0,11,237.47,0.0,0,0.037037037037037035,3.249315068493151,11.0,Low Value
2146,2010-06-01,2013-08-27,3,126,4,340.53000000000003,32,40.68,394,2,85.13250000000001,1021.5900000000001,1,0.14814814814814814,0.3452054794520548,8.0,Medium Value
2148,2011-04-22,2013-10-10,2,82,5,4959.469999999999,53,71.0,225,10,991.8939999999999,9918.939999999999,1,0.18518518518518517,0.22465753424657534,10.6,High Value
2149,2011-07-19,2013-12-30,2,1,5,1716.8600000000001,42,36.68,223,14,343.372,3433.7200000000003,1,0.18518518518518517,0.0027397260273972603,8.4,Medium Value
2151,2010-05-01,2013-07-28,3,156,5,1071.17,33,243.98,296,1,214.234,3213.51,1,0.18518518518518517,0.4273972602739726,6.6,Medium Value
2153,2011-12-26,2012-11-17,0,409,3,2975.65,56,15.98,163,2,991.8833333333333,0.0,1,0.1111111111111111,1.1205479452054794,18.666666666666668,Low Value
2155,2011-08-23,2013-07-19,1,165,2,2296.27,26,2019.4,696,20,1148.135,2296.27,1,0.07407407407407407,0.4520547945205479,13.0,Medium Value
2156,2011-06-23,2013-06-23,2,191,3,779.6099999999999,26,314.84999999999997,365,15,259.86999999999995,1559.2199999999998,1,0.1111111111111111,0.5232876712328767,8.666666666666666,Medium Value
2157,2010-03-11,2013-06-23,3,191,6,13100.15,62,222.0,202,4,2183.358333333333,39300.45,1,0.2222222222222222,0.5232876712328767,10.333333333333334,High Value
2158,2013-12-12,2013-12-12,0,19,1,9.81,4,8.32,0,4,9.81,0.0,0,0.037037037037037035,0.052054794520547946,4.0,Low Value
2159,2010-11-20,2011-12-12,1,750,3,1196.26,50,774.5,193,25,398.75333333333333,1196.26,1,0.1111111111111111,2.0547945205479454,16.666666666666668,Medium Value
2160,2012-05-28,2012-09-20,0,467,2,222.2,18,98.26,115,17,111.1,0.0,1,0.07407407407407407,1.2794520547945205,9.0,Low Value
2161,2012-01-26,2012-10-07,0,450,5,4196.88,49,455.92,63,4,839.376,0.0,1,0.18518518518518517,1.2328767123287672,9.8,Low Value
2162,2010-11-20,2013-06-22,2,192,6,14572.5,125,6531.71,189,41,2428.75,29145.0,1,0.2222222222222222,0.5260273972602739,20.833333333333332,High Value
2164,2010-09-01,2011-03-28,0,1009,3,105.47,15,16.14,104,3,35.156666666666666,0.0,1,0.1111111111111111,2.7643835616438355,5.0,Low Value
